Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
97.668,10.168,8,8,1,7.75,26.42249805,-10.21446316,-0.77700697,,-520.2183372
97.677,10.177,8,8,1,7.75,26.42301771,-10.16458238,-0.773919627,,-517.6779298
97.686,10.186,8,8,1,7.75,26.42425321,-10.11449142,-0.771209846,,-515.1268183
97.695,10.195,8,8,1,7.75,26.42462022,-10.06391988,-0.769951892,,-512.5512309
97.704,10.204,8,8,1,7.75,26.42573992,-10.01159687,-0.769813961,,-509.8864416
97.713,10.213,8,8,1,7.75,26.42630671,-9.959793011,-0.770312038,,-507.2480928
97.722,10.222,8,8,1,7.75,26.42753364,-9.904237001,-0.769878044,,-504.4186484
97.731,10.231,8,8,1,7.75,26.42796475,-9.849813524,-0.769213916,,-501.6468835
97.74,10.24,8,8,1,7.75,26.42891032,-9.794502918,-0.767252271,,-498.8299374
97.749,10.249,8,8,1,7.75,26.43035666,-9.739286414,-0.76400184,,-496.017784
97.758,10.258,8,8,1,7.75,26.43100872,-9.682397009,-0.761322027,,-493.1204304
97.767,10.267,8,8,1,7.75,26.43172977,-9.625677628,-0.760631006,,-490.231736
97.776,10.276,8,8,1,7.75,26.43284044,-9.56721535,-0.76049397,,-487.2542767
97.785,10.285,8,8,1,7.75,26.43354901,-9.507414882,-0.759958134,,-484.2086638
97.794,10.294,8,8,1,7.75,26.43508664,-9.449731902,-0.760058833,,-481.2708938
97.803,10.303,8,8,1,7.75,26.43561231,-9.391028145,-0.759209307,,-478.281136
97.812,10.312,8,8,1,7.75,26.43634785,-9.330649666,-0.756811103,,-475.2060853
97.821,10.321,8,8,1,7.75,26.43791725,-9.269495489,-0.753024697,,-472.0915286
97.83,10.33,8,8,1,7.75,26.43843205,-9.20884812,-0.750386574,,-469.0027835
97.839,10.339,8,8,1,7.75,26.43963675,-9.14487932,-0.750112357,,-465.7448793
97.848,10.348,8,8,1,7.75,26.44020076,-9.082090342,-0.749941952,,-462.5470629
97.857,10.357,8,8,1,7.75,26.4413449,-9.018230019,-0.749806642,,-459.2946833
97.866,10.366,8,8,1,7.75,26.44255112,-8.953442912,-0.748768948,,-455.9951031
97.875,10.375,8,8,1,7.75,26.4442549,-8.889224277,-0.747745132,,-452.7244748
97.884,10.384,8,8,1,7.75,26.44452305,-8.822757008,-0.743965836,,-449.3393247
97.893,10.393,8,8,1,7.75,26.44535988,-8.758742967,-0.740940798,,-446.0791163
97.902,10.402,8,8,1,7.75,26.4470045,-8.692710139,-0.739462212,,-442.716092
97.911,10.411,8,8,1,7.75,26.44788726,-8.625485369,-0.738412497,,-439.2923625
97.92,10.42,8,8,1,7.75,26.4490435,-8.557977477,-0.738584612,,-435.8542138
97.929,10.429,8,8,1,7.75,26.45004809,-8.48873456,-0.737809554,,-432.3277011
97.938,10.438,8,8,1,7.75,26.45180967,-8.42117296,-0.737495099,,-428.886817
97.947,10.447,8,8,1,7.75,26.45248282,-8.352217123,-0.734892635,,-425.3749251
97.956,10.456,8,8,1,7.75,26.45367991,-8.282867302,-0.730997805,,-421.8429677
97.965,10.465,8,8,1,7.75,26.45430395,-8.212745242,-0.728146863,,-418.2716805
97.974,10.474,8,8,1,7.75,26.45597394,-8.142831541,-0.726481398,,-414.711005
97.983,10.483,8,8,1,7.75,26.4570485,-8.071987057,-0.726492998,,-411.102925
97.992,10.492,8,8,1,7.75,26.45727002,-8.000294471,-0.726218607,,-407.4516516
98.001,10.501,8,8,1,7.75,26.4589341,-7.928291938,-0.72525985,,-403.7845927
98.01,10.51,8,8,1,7.75,26.46020928,-7.856259208,-0.723951787,,-400.1159959
98.019,10.519,8,8,1,7.75,26.46114427,-7.78339142,-0.721399616,,-396.4048699
98.028,10.528,8,8,1,7.75,26.46257769,-7.710129698,-0.717136227,,-392.6736811
98.037,10.537,8,8,1,7.75,26.46392837,-7.635352435,-0.714561827,,-388.8653063
98.046,10.546,8,8,1,7.75,26.46568179,-7.56178856,-0.713878692,,-385.1187289
98.055,10.555,8,8,1,7.75,26.46684333,-7.487312829,-0.713067056,,-381.3257111
98.064,10.564,8,8,1,7.75,26.46829863,-7.411484664,-0.713166377,,-377.4638144
98.073,10.573,8,8,1,7.75,26.46870524,-7.332336473,-0.711556338,,-373.4328301
98.082,10.582,8,8,1,7.75,26.4705839,-7.2567797,-0.710327696,,-369.5847553
98.091,10.591,8,8,1,7.75,26.47125566,-7.176863642,-0.706286915,,-365.5146639
98.1,10.6,8,8,1,7.75,26.47217326,-7.099853774,-0.702402403,,-361.5925835
98.109,10.609,8,8,1,7.75,26.47400048,-7.02162496,-0.700441852,,-357.6084227
98.118,10.618,8,8,1,7.75,26.47537395,-6.941952707,-0.699413848,,-353.5507482
98.127,10.627,8,8,1,7.75,26.47672796,-6.860809683,-0.699436216,,-349.4181679
98.136,10.636,8,8,1,7.75,26.47741914,-6.78182984,-0.697971896,,-345.3957575
98.145,10.645,8,8,1,7.75,26.47982688,-6.700598345,-0.697310898,,-341.2586714
98.154,10.654,8,8,1,7.75,26.48104674,-6.619822773,-0.694702099,,-337.1448053
98.163,10.663,8,8,1,7.75,26.48217276,-6.537016283,-0.689976159,,-332.9275054
98.172,10.672,8,8,1,7.75,26.48345299,-6.454959301,-0.686994094,,-328.7483776
98.181,10.681,8,8,1,7.75,26.48517128,-6.372395884,-0.685220517,,-324.5434573
98.19,10.69,8,8,1,7.75,26.48652735,-6.289107401,-0.685094633,,-320.3016098
98.199,10.699,8,8,1,7.75,26.48846061,-6.204231862,-0.684118469,,-315.9789341
98.208,10.708,8,8,1,7.75,26.48841207,-6.11917169,-0.683007749,,-311.646855
98.217,10.717,8,8,1,7.75,26.49037417,-6.034933307,-0.681482433,,-307.3566294
98.226,10.726,8,8,1,7.75,26.49127543,-5.951838225,-0.677785258,,-303.1246317
98.235,10.735,8,8,1,7.75,26.49313727,-5.865823943,-0.673729926,,-298.7439602
98.244,10.744,8,8,1,7.75,26.49488109,-5.779412214,-0.67076846,,-294.3430471
98.253,10.753,8,8,1,7.75,26.49630564,-5.693129262,-0.669907258,,-289.9486924
98.262,10.762,8,8,1,7.75,26.49739379,-5.605293615,-0.66873116,,-285.4752596
98.271,10.771,8,8,1,7.75,26.49902136,-5.517628932,-0.668067481,,-281.010534
98.28,10.78,8,8,1,7.75,26.50071995,-5.43121223,-0.666542243,,-276.6093675
98.289,10.789,8,8,1,7.75,26.5023657,-5.340735726,-0.664129269,,-272.001437
98.298,10.798,8,8,1,7.75,26.50421507,-5.252108804,-0.660446126,,-267.4877049
98.307,10.807,8,8,1,7.75,26.50488599,-5.163862701,-0.656002571,,-262.9933678
98.316,10.816,8,8,1,7.75,26.50648447,-5.073141963,-0.654109595,,-258.3729985
98.325,10.825,8,8,1,7.75,26.5082404,-4.983243747,-0.653030663,,-253.79452
98.334,10.834,8,8,1,7.75,26.50987502,-4.891392662,-0.652412092,,-249.1165827
98.343,10.843,8,8,1,7.75,26.51123272,-4.800704276,-0.650700521,,-244.4978611
98.352,10.852,8,8,1,7.75,26.51291436,-4.709771817,-0.64945045,,-239.866709
98.361,10.861,8,8,1,7.75,26.51438459,-4.61688324,-0.645958524,,-235.1359326
98.37,10.87,8,8,1,7.75,26.5153766,-4.526834311,-0.641662908,,-230.5497783
98.379,10.879,8,8,1,7.75,26.51679101,-4.436789699,-0.638275091,,-225.9638438
98.388,10.888,8,8,1,7.75,26.51962057,-4.344673073,-0.636410677,,-221.2723826
98.397,10.897,8,8,1,7.75,26.52000761,-4.252916952,-0.635904547,,-216.5992818
98.406,10.906,8,8,1,7.75,26.52162108,-4.161889575,-0.634498711,,-211.9632955
98.415,10.915,8,8,1,7.75,26.52433765,-4.070333626,-0.633396315,,-207.3003893
98.424,10.924,8,8,1,7.75,26.52516677,-3.978843919,-0.631502195,,-202.6408568
98.433,10.933,8,8,1,7.75,26.5268404,-3.888610458,-0.627295401,,-198.0453044
98.442,10.942,8,8,1,7.75,26.52805488,-3.79758039,-0.62299042,,-193.4091811
98.451,10.951,8,8,1,7.75,26.52965096,-3.705489394,-0.620264591,,-188.7190252
98.46,10.96,8,8,1,7.75,26.53136842,-3.613399781,-0.618861187,,-184.0289397
98.469,10.969,8,8,1,7.75,26.53288155,-3.521918067,-0.617933661,,-179.3698143
98.478,10.978,8,8,1,7.75,26.53459743,-3.431340423,-0.616774719,,-174.7567327
98.487,10.987,8,8,1,7.75,26.53607809,-3.340501205,-0.615034977,,-170.1303293
98.496,10.996,8,8,1,7.75,26.53753269,-3.251024538,-0.613001765,,-165.5733201
98.505,11.005,8,8,1,7.75,26.53916989,-3.162779279,-0.6089756,,-161.079026
98.514,11.014,8,8,1,7.75,26.54141512,-3.07092622,-0.604390069,,-156.4009881
98.523,11.023,8,8,1,7.75,26.54254418,-2.98164464,-0.602621523,,-151.8539146
98.532,11.032,8,8,1,7.75,26.54369983,-2.894511262,-0.601026658,,-147.4162481
98.541,11.041,8,8,1,7.75,26.54522978,-2.806379741,-0.600565561,,-142.9277465
98.55,11.05,8,8,1,7.75,26.54754108,-2.718070724,-0.598601596,,-138.4302052
98.559,11.059,8,8,1,7.75,26.54847729,-2.629813174,-0.597889486,,-133.9352851
98.568,11.068,8,8,1,7.75,26.55009533,-2.543550291,-0.59460094,,-129.5419526
98.577,11.077,8,8,1,7.75,26.55183675,-2.45665454,-0.589846643,,-125.1163883
98.586,11.086,8,8,1,7.75,26.55372714,-2.369374848,-0.586958675,,-120.6712701
98.595,11.095,8,8,1,7.75,26.55503284,-2.284863386,-0.584757114,,-116.3671367
98.604,11.104,8,8,1,7.75,26.55645604,-2.196590117,-0.584002861,,-111.871416
98.613,11.113,8,8,1,7.75,26.55770081,-2.110004193,-0.582767452,,-107.4616311
98.622,11.122,8,8,1,7.75,26.55961996,-2.023681766,-0.581660996,,-103.065266
98.631,11.131,8,8,1,7.75,26.56084838,-1.937899926,-0.579756161,,-98.69643278
98.64,11.14,8,8,1,7.75,26.56234329,-1.850863299,-0.575973652,,-94.26369375
98.649,11.149,8,8,1,7.75,26.56392203,-1.764124808,-0.572232098,,-89.84613869
98.658,11.158,8,8,1,7.75,26.56599431,-1.67540368,-0.568866494,,-85.32760874
98.667,11.167,8,8,1,7.75,26.56768504,-1.584037864,-0.567323018,,-80.67438596
98.676,11.176,8,8,1,7.75,26.56904219,-1.490853466,-0.566160366,,-75.92854351
98.685,11.185,8,8,1,7.75,26.57054105,-1.397874526,-0.564881152,,-71.19316501
98.694,11.194,8,8,1,7.75,26.57213476,-1.305657474,-0.563854784,,-66.49658913
98.703,11.203,8,8,1,7.75,26.57432896,-1.212800372,-0.561409551,,-61.76741573
98.712,11.212,8,8,1,7.75,26.5765633,-1.124766829,-0.557132629,,-57.28390421
98.721,11.221,8,8,1,7.75,26.57737992,-1.034895185,-0.552722587,,-52.70677899
98.73,11.23,8,8,1,7.75,26.57925456,-0.946472114,-0.550456771,,-48.20342894
98.739,11.239,8,8,1,7.75,26.58055631,-0.856259108,-0.548955207,,-43.60891825
98.748,11.248,8,8,1,7.75,26.5835179,-0.766596021,-0.548298768,,-39.04241473
98.757,11.257,8,8,1,7.75,26.58450154,-0.675738986,-0.546490236,,-34.41510395
98.766,11.266,8,8,1,7.75,26.58630392,-0.588432574,-0.545089169,,-29.96862491
98.775,11.275,8,8,1,7.75,26.58888097,-0.498766472,-0.542538657,,-25.40196783
98.784,11.284,8,8,1,7.75,26.59050897,-0.409362772,-0.538491067,,-20.84867476
98.793,11.293,8,8,1,7.75,26.59245079,-0.32022253,-0.534741179,,-16.30879956
98.802,11.302,8,8,1,7.75,26.5933535,-0.233685547,-0.532947845,,-11.90150716
98.811,11.311,8,8,1,7.75,26.59657771,-0.152207758,-0.532051606,,-7.751877452
98.82,11.32,8,8,1,7.75,26.59776912,-0.072831545,-0.531449241,,-3.709280116
98.829,11.329,8,8,1,7.75,26.6007572,-0.005900605,-0.530630548,,-0.30051535
98.838,11.338,8,8,1,7.75,26.60283139,0.037921117,-0.530708653,,1.931306621
98.847,11.347,8,8,1,7.75,26.60467926,0.082796347,-0.527760427,,4.216783332
98.856,11.356,8,8,1,7.75,26.60697953,0.141504558,-0.525339795,,7.206767951
98.865,11.365,8,8,1,7.75,26.60919994,0.207602126,-0.523076711,,10.57308945
98.874,11.374,8,8,1,7.75,26.61208023,0.28151436,-0.522342825,,14.33740862
98.883,11.383,8,8,1,7.75,26.61440076,0.364520895,-0.521387752,,18.56489673
98.892,11.392,8,8,1,7.75,26.61785281,0.456336573,-0.519644487,,23.24103082
98.901,11.401,8,8,1,7.75,26.61990831,0.553861501,-0.518332678,,28.20793464
98.91,11.41,8,8,1,7.75,26.62233547,0.653175718,-0.516438068,,33.26596616
98.919,11.419,8,8,1,7.75,26.62524775,0.757983791,-0.512412785,,38.60379748
98.928,11.428,8,8,1,7.75,26.62806248,0.864129718,-0.506963143,,44.00976515
98.937,11.437,8,8,1,7.75,26.6303442,0.973392514,-0.503569234,,49.57447365
98.946,11.446,8,8,1,7.75,26.63305645,1.083326277,-0.501177339,,55.17335423
98.955,11.455,8,8,1,7.75,26.63574464,1.197512002,-0.499602661,,60.98878547
98.964,11.464,8,8,1,7.75,26.63799614,1.312153687,-0.497460504,,66.82743854
98.973,11.473,8,8,1,7.75,26.64076591,1.428977277,-0.495096649,,72.77721508
98.982,11.482,8,8,1,7.75,26.64303843,1.546690079,-0.491769061,,78.77227886
98.991,11.491,8,8,1,7.75,26.64568117,1.666749074,-0.485844313,,84.8868333
99,11.5,8,8,1,7.75,26.64861694,1.786293096,-0.481109058,,90.97516031
99.009,11.509,8,8,1,7.75,26.65101907,1.906912836,-0.477032173,,97.11827323
99.018,11.518,8,8,1,7.75,26.65368968,2.026311806,-0.474358178,,103.1992129
99.027,11.527,8,8,1,7.75,26.65574588,2.143999307,-0.472023996,,109.192988
99.036,11.536,8,8,1,7.75,26.6587638,2.260257512,-0.46877734,,115.1139698
99.045,11.545,8,8,1,7.75,26.66129766,2.375384206,-0.466447198,,120.9773242
99.054,11.554,8,8,1,7.75,26.6640499,2.490460604,-0.461921275,,126.838117
99.063,11.563,8,8,1,7.75,26.66645211,2.606447875,-0.456981775,,132.7453002
99.072,11.572,8,8,1,7.75,26.66880834,2.723869112,-0.45119395,,138.7255147
99.081,11.581,8,8,1,7.75,26.67069545,2.841967152,-0.447218907,,144.7401985
99.09,11.59,8,8,1,7.75,26.67340646,2.95805143,-0.444745515,,150.6523222
99.099,11.599,8,8,1,7.75,26.67636195,3.074891029,-0.441597714,,156.6029141
99.108,11.608,8,8,1,7.75,26.67787595,3.189386248,-0.438544846,,162.4341078
99.117,11.617,8,8,1,7.75,26.68044302,3.303965532,-0.435339189,,168.2695828
99.126,11.626,8,8,1,7.75,26.6829661,3.418244554,-0.430418995,,174.0897656
99.135,11.635,8,8,1,7.75,26.68552088,3.530452705,-0.423630078,,179.8044798
99.144,11.644,8,8,1,7.75,26.68763702,3.641380691,-0.418843628,,185.4539957
99.153,11.653,8,8,1,7.75,26.69052726,3.752188649,-0.415801903,,191.0973987
99.162,11.662,8,8,1,7.75,26.69214082,3.861316179,-0.41237409,,196.6552182
99.171,11.671,8,8,1,7.75,26.69450308,3.966543535,-0.409802435,,202.0144034
99.18,11.68,8,8,1,7.75,26.69659093,4.071798842,-0.406079129,,207.3750122
99.189,11.689,8,8,1,7.75,26.69938041,4.174764822,-0.401808746,,212.6190265
99.198,11.698,8,8,1,7.75,26.70151971,4.278482078,-0.396508098,,217.9013029
99.207,11.707,8,8,1,7.75,26.70347717,4.379432694,-0.389924453,,223.0426756
99.216,11.716,8,8,1,7.75,26.70598526,4.479545637,-0.386121972,,228.1413859
99.225,11.725,8,8,1,7.75,26.70831859,4.579788821,-0.382159655,,233.2467294
99.234,11.734,8,8,1,7.75,26.71011843,4.677873519,-0.379784493,,238.242142
99.243,11.743,8,8,1,7.75,26.71253217,4.774071802,-0.376303839,,243.1414803
99.252,11.752,8,8,1,7.75,26.71473945,4.872181593,-0.372881537,,248.1381709
99.261,11.761,8,8,1,7.75,26.71737836,4.966405697,-0.368292454,,252.9369652
99.27,11.77,8,8,1,7.75,26.71887347,5.060154762,-0.361164327,,257.7115658
99.279,11.779,8,8,1,7.75,26.72054248,5.154325013,-0.355644185,,262.5076173
99.288,11.788,8,8,1,7.75,26.72278266,5.245776982,-0.35141663,,267.1652279
99.297,11.797,8,8,1,7.75,26.72470545,5.338320459,-0.348280961,,271.8784284
99.306,11.806,8,8,1,7.75,26.72653885,5.429497846,-0.344921581,,276.5220546
99.315,11.815,8,8,1,7.75,26.72861502,5.519343702,-0.341288157,,281.0978665
99.324,11.824,8,8,1,7.75,26.73115933,5.605849819,-0.337567227,,285.5035868
99.333,11.833,8,8,1,7.75,26.73279913,5.690563613,-0.331415966,,289.818025
99.342,11.842,8,8,1,7.75,26.73450237,5.77508655,-0.324786055,,294.1227428
99.351,11.851,8,8,1,7.75,26.7364573,5.856409539,-0.319316046,,298.2644886
99.36,11.86,8,8,1,7.75,26.73819663,5.936166943,-0.315551987,,302.3264998
99.369,11.869,8,8,1,7.75,26.74061003,6.014753173,-0.312662956,,306.3288637
99.378,11.878,8,8,1,7.75,26.74169044,6.090844953,-0.309085685,,310.2041862
99.387,11.887,8,8,1,7.75,26.74334737,6.16572441,-0.305550425,,314.0177656
99.396,11.896,8,8,1,7.75,26.74603408,6.238416646,-0.301557415,,317.7199508
99.405,11.905,8,8,1,7.75,26.74747206,6.310107574,-0.295222337,,321.3711398
99.414,11.914,8,8,1,7.75,26.74935924,6.37880391,-0.289134285,,324.8698154
99.423,11.923,8,8,1,7.75,26.75041846,6.448271733,-0.284393142,,328.4077826
99.432,11.932,8,8,1,7.75,26.75321437,6.51576827,-0.28117005,,331.845353
99.441,11.941,8,8,1,7.75,26.75431786,6.585485127,-0.277936594,,335.3960034
99.45,11.95,8,8,1,7.75,26.75577271,6.652245128,-0.274627536,,338.7960623
99.459,11.959,8,8,1,7.75,26.75675908,6.718285231,-0.270697784,,342.1594572
99.468,11.968,8,8,1,7.75,26.7599517,6.783339769,-0.266291029,,345.4726576
99.477,11.977,8,8,1,7.75,26.7610719,6.849149513,-0.259234839,,348.8243203
99.486,11.986,8,8,1,7.75,26.76209738,6.910213184,-0.253667882,,351.9342675
99.495,11.995,8,8,1,7.75,26.76354565,6.972734842,-0.249294738,,355.1184694
99.504,12.004,8,8,1,7.75,26.76521552,7.034097575,-0.245985227,,358.2436478
99.513,12.013,8,8,1,7.75,26.76699566,7.094811736,-0.242717011,,361.3357946
99.522,12.022,8,8,1,7.75,26.76814384,7.153047277,-0.239289415,,364.3017063
99.531,12.031,8,8,1,7.75,26.76993499,7.210994279,-0.235605413,,367.2529229
99.54,12.04,8,8,1,7.75,26.7714514,7.270242128,-0.229908754,,370.2703911
99.549,12.049,8,8,1,7.75,26.77286513,7.325949655,-0.223760416,,373.1075521
99.558,12.058,8,8,1,7.75,26.77439231,7.380190798,-0.21778591,,375.8700309
99.567,12.067,8,8,1,7.75,26.77605091,7.433582459,-0.213714564,,378.5892458
99.576,12.076,8,8,1,7.75,26.77694011,7.487312851,-0.211021408,,381.3257122
99.585,12.085,8,8,1,7.75,26.77838464,7.536326873,-0.207385219,,383.8219759
99.594,12.094,8,8,1,7.75,26.78079209,7.585685914,-0.204591314,,386.3358112
99.603,12.103,8,8,1,7.75,26.78160786,7.63390887,-0.200560952,,388.7917862
99.612,12.112,8,8,1,7.75,26.78282684,7.682332209,-0.194055475,,391.2579666
99.621,12.121,8,8,1,7.75,26.78346415,7.729684584,-0.188482713,,393.6696032
99.63,12.13,8,8,1,7.75,26.7855888,7.77512445,-0.183631757,,395.9838366
99.639,12.139,8,8,1,7.75,26.78729485,7.819883971,-0.180307185,,398.2634203
99.648,12.148,8,8,1,7.75,26.78827835,7.865935828,-0.17715761,,400.6088221
99.657,12.157,8,8,1,7.75,26.78912889,7.909901853,-0.174166849,,402.8479933
99.666,12.166,8,8,1,7.75,26.79082926,7.954827036,-0.171000368,,405.1360141
99.675,12.175,8,8,1,7.75,26.7922936,7.997801485,-0.166786179,,407.3246849
99.684,12.184,8,8,1,7.75,26.79300948,8.038787537,-0.160574679,,409.4120874
99.693,12.193,8,8,1,7.75,26.7944188,8.080826536,-0.154514598,,411.553116
99.702,12.202,8,8,1,7.75,26.79555034,8.121866153,-0.150667776,,413.6432465
99.711,12.211,8,8,1,7.75,26.79708779,8.162997396,-0.147464426,,415.7380435
99.72,12.22,8,8,1,7.75,26.79782343,8.20343106,-0.144569878,,417.7973131
99.729,12.229,8,8,1,7.75,26.79909688,8.24170389,-0.141413988,,419.7465324
99.738,12.238,8,8,1,7.75,26.80002498,8.281706558,-0.138118008,,421.7838515
99.747,12.247,8,8,1,7.75,26.80157469,8.317813315,-0.134119964,,423.6227535
99.756,12.256,8,8,1,7.75,26.802027,8.356324434,-0.12734014,,425.5841087
99.765,12.265,8,8,1,7.75,26.80332597,8.3918892,-0.122114637,,427.3954074
99.774,12.274,8,8,1,7.75,26.80520486,8.429048176,-0.118103896,,429.2878985
99.783,12.283,8,8,1,7.75,26.80580204,8.464960054,-0.115299923,,431.1168754
99.792,12.292,8,8,1,7.75,26.80745552,8.499343101,-0.112593971,,432.8679896
99.801,12.301,8,8,1,7.75,26.80766772,8.53378034,-0.109967357,,434.6218638
99.81,12.31,8,8,1,7.75,26.80900571,8.568674981,-0.106443113,,436.3990333
99.819,12.319,8,8,1,7.75,26.81026263,8.602300691,-0.101548058,,438.1115766
99.828,12.328,8,8,1,7.75,26.81133977,8.633514947,-0.095345558,,439.7013056
99.837,12.337,8,8,1,7.75,26.81263691,8.667070277,-0.089939147,,441.4102645
99.846,12.346,8,8,1,7.75,26.81356438,8.701327509,-0.087373547,,443.154971
99.855,12.355,8,8,1,7.75,26.8141945,8.732578125,-0.084304299,,444.7465519
99.864,12.364,8,8,1,7.75,26.81544422,8.764901005,-0.081419983,,446.3927426
99.873,12.373,8,8,1,7.75,26.81638999,8.79740285,-0.078727401,,448.048048
99.882,12.382,8,8,1,7.75,26.81750627,8.828445775,-0.074637677,,449.6290512
99.891,12.391,8,8,1,7.75,26.81915341,8.858456179,-0.069506967,,451.1574685
99.9,12.4,8,8,1,7.75,26.81974105,8.889592792,-0.063292193,,452.7432432
99.909,12.409,8,8,1,7.75,26.82037151,8.919078882,-0.05930953,,454.2449574
99.918,12.418,8,8,1,7.75,26.82135181,8.950611978,-0.0562752,,455.8509248
99.927,12.427,8,8,1,7.75,26.8230765,8.980648258,-0.053734671,,457.38066
99.936,12.436,8,8,1,7.75,26.82340494,9.010208002,-0.050567902,,458.8861254
99.945,12.445,8,8,1,7.75,26.82433808,9.038897617,-0.047730606,,460.3472754
99.954,12.454,8,8,1,7.75,26.82601833,9.068968787,-0.043843036,,461.8787876
99.963,12.463,8,8,1,7.75,26.82696193,9.098121987,-0.03760456,,463.3635478
99.972,12.472,8,8,1,7.75,26.82774945,9.124595642,-0.03194458,,464.7118401
99.981,12.481,8,8,1,7.75,26.82882128,9.153758613,-0.028202237,,466.1970979
99.99,12.49,8,8,1,7.75,26.82917595,9.182248388,-0.025555429,,467.6480703
99.999,12.499,8,8,1,7.75,26.83063028,9.20952649,-0.022841922,,469.0373326
100,12.5,8,8,1,8,26.83081254,9.213119008,-0.023133531,,469.2202981
100.01,0.01,9,9,1,8,26.83187248,9.243628825,-0.019274099,,470.7741503
100.019,0.019,9,9,1,8,26.83292951,9.27049506,-0.012960346,,472.1424364
100.028,0.028,9,9,1,8,26.8335079,9.295019742,-0.007934068,,473.3914682
100.037,0.037,9,9,1,8,26.83475945,9.322176633,-0.004413681,,474.7745573
100.046,0.046,9,9,1,8,26.83532405,9.348294487,-0.001671896,,476.1047287
100.055,0.055,9,9,1,8,26.83597649,9.373414838,0.000762937,,477.3840976
100.064,0.064,9,9,1,8,26.83790612,9.398209455,0.003965956,,478.6468771
100.073,0.073,9,9,1,8,26.83848096,9.423320992,0.007182989,,479.9257972
100.082,0.082,9,9,1,8,26.83948712,9.447405806,0.011860788,,481.1524267
100.091,0.091,9,9,1,8,26.84048143,9.471303493,0.017769975,,482.3695259
100.1,0.1,9,9,1,8,26.84097646,9.495566408,0.022862587,,483.605226
100.109,0.109,9,9,1,8,26.84181966,9.518800651,0.025603173,,484.7885363
100.118,0.118,9,9,1,8,26.84270098,9.543196644,0.027806668,,486.031014
100.127,0.127,9,9,1,8,26.84365713,9.568600995,0.030717189,,487.324847
100.136,0.136,9,9,1,8,26.84462151,9.591351836,0.033866166,,488.4835378
100.145,0.145,9,9,1,8,26.84550237,9.614957219,0.037142054,,489.6857501
100.154,0.154,9,9,1,8,26.84621388,9.637968931,0.042527736,,490.8577269
100.163,0.163,9,9,1,8,26.84742091,9.660905998,0.048588796,,492.0259022
100.172,0.172,9,9,1,8,26.84823059,9.682744827,0.052524105,,493.1381446
100.181,0.181,9,9,1,8,26.84879046,9.706348117,0.055369853,,494.3402503
100.19,0.19,9,9,1,8,26.8497793,9.729350036,0.057789743,,495.5117284
100.199,0.199,9,9,1,8,26.85088366,9.752198805,0.060674157,,496.6754067
100.208,0.208,9,9,1,8,26.85150852,9.774538454,0.06350028,,497.8131556
100.217,0.217,9,9,1,8,26.85246196,9.7959566,0.067091897,,498.9039729
100.226,0.226,9,9,1,8,26.85344614,9.81787272,0.073283451,,500.0201517
100.235,0.235,9,9,1,8,26.85431111,9.839157894,0.078974362,,501.1041967
100.244,0.244,9,9,1,8,26.85495624,9.860067832,0.082171628,,502.1691311
100.253,0.253,9,9,1,8,26.85589758,9.879839975,0.084973638,,503.1761181
100.262,0.262,9,9,1,8,26.8567949,9.900738585,0.087323537,,504.2404755
100.271,0.271,9,9,1,8,26.8569081,9.921266634,0.090037194,,505.2859605
100.28,0.28,9,9,1,8,26.85809645,9.938596127,0.092888319,,506.1685443
100.289,0.289,9,9,1,8,26.85989498,9.958773771,0.09756483,,507.1961833
100.298,0.298,9,9,1,8,26.86020966,9.977019919,0.103370506,,508.125452
100.307,0.307,9,9,1,8,26.85988234,9.997144803,0.107814731,,509.1504039
100.316,0.316,9,9,1,8,26.86157617,10.01534404,0.111236815,,510.0772834
100.325,0.325,9,9,1,8,26.86301633,10.03516553,0.113600043,,511.0867836
100.334,0.334,9,9,1,8,26.86316581,10.05284278,0.116206845,,511.9870788
100.343,0.343,9,9,1,8,26.86387561,10.07160587,0.118527598,,512.9426747
100.352,0.352,9,9,1,8,26.8648233,10.08977394,0.121902512,,513.8679669
